name,bbox,score,order_pre,order_final
places_obj_2_field_road_00004994.jpg,"[171, 0, 683, 512]",1,1,0
places_obj_2_field_road_00004994.jpg,"[376, 0, 683, 307]",0,0,0
places_obj_2_field_road_00004994.jpg,"[306, 51, 613, 358]",1,2,0
places_obj_2_field_road_00004994.jpg,"[255, 0, 562, 307]",0,0,0
places_obj_2_field_road_00004994.jpg,"[28, 9, 506, 487]",0,0,0
places_obj_2_field_road_00004994.jpg,"[141, 96, 550, 505]",1,3,0
places_obj_2_field_road_00004994.jpg,"[102, 0, 648, 409]",3,1,2
places_obj_2_field_road_00004994.jpg,"[255, 0, 664, 307]",0,0,0
places_obj_2_field_road_00004994.jpg,"[204, 51, 613, 358]",4,2,1
places_obj_2_field_road_00004994.jpg,"[51, 51, 460, 358]",0,0,0
places_obj_2_field_road_00004994.jpg,"[60, 93, 538, 451]",0,0,0
places_obj_2_field_road_00004994.jpg,"[217, 134, 626, 440]",0,0,0
places_obj_2_field_road_00004994.jpg,"[299, 0, 683, 512]",1,1,0
places_obj_2_field_road_00004994.jpg,"[408, 0, 638, 307]",0,0,0
places_obj_2_field_road_00004994.jpg,"[357, 51, 587, 358]",1,3,0
places_obj_2_field_road_00004994.jpg,"[20, 8, 388, 498]",0,0,0
places_obj_2_field_road_00004994.jpg,"[158, 13, 526, 503]",0,0,0
places_obj_2_field_road_00004994.jpg,"[234, 17, 602, 507]",1,2,0
places_obj_2_field_road_00004994.jpg,"[0, 51, 683, 435]",2,1,3
places_obj_2_field_road_00004994.jpg,"[137, 0, 683, 307]",1,2,0
places_obj_2_field_road_00004994.jpg,"[255, 51, 664, 281]",0,0,0
places_obj_2_field_road_00004994.jpg,"[274, 0, 683, 230]",0,0,0
places_obj_2_field_road_00004994.jpg,"[157, 202, 635, 470]",0,0,0
places_obj_2_field_road_00004994.jpg,"[122, 174, 531, 404]",0,0,0
places_obj_1_hospital_00002351.jpg,"[51, 0, 563, 512]",0,0,0
places_obj_1_hospital_00002351.jpg,"[255, 0, 767, 512]",1,1,0
places_obj_1_hospital_00002351.jpg,"[453, 51, 862, 460]",0,0,0
places_obj_1_hospital_00002351.jpg,"[555, 102, 862, 409]",0,0,0
places_obj_1_hospital_00002351.jpg,"[173, 39, 638, 504]",1,2,0
places_obj_1_hospital_00002351.jpg,"[358, 27, 823, 492]",0,0,0
places_obj_1_hospital_00002351.jpg,"[0, 0, 682, 512]",1,2,0
places_obj_1_hospital_00002351.jpg,"[306, 51, 852, 460]",0,0,0
places_obj_1_hospital_00002351.jpg,"[204, 102, 750, 511]",0,0,0
places_obj_1_hospital_00002351.jpg,"[15, 58, 532, 445]",0,0,0
places_obj_1_hospital_00002351.jpg,"[179, 8, 696, 395]",3,1,2
places_obj_1_hospital_00002351.jpg,"[80, 116, 597, 503]",0,0,0
places_obj_1_hospital_00002351.jpg,"[478, 0, 862, 512]",0,0,0
places_obj_1_hospital_00002351.jpg,"[51, 0, 435, 512]",0,0,0
places_obj_1_hospital_00002351.jpg,"[153, 0, 537, 512]",1,2,0
places_obj_1_hospital_00002351.jpg,"[306, 0, 690, 512]",0,0,0
places_obj_1_hospital_00002351.jpg,"[459, 51, 766, 460]",0,0,0
places_obj_1_hospital_00002351.jpg,"[390, 6, 767, 508]",1,1,0
places_obj_1_hospital_00002351.jpg,"[0, 28, 862, 512]",2,1,3
places_obj_1_hospital_00002351.jpg,"[153, 0, 842, 387]",4,2,1
places_obj_1_hospital_00002351.jpg,"[0, 222, 517, 512]",0,0,0
places_obj_1_hospital_00002351.jpg,"[345, 51, 862, 341]",0,0,0
places_obj_1_hospital_00002351.jpg,"[69, 52, 672, 391]",0,0,0
places_obj_1_hospital_00002351.jpg,"[316, 144, 833, 434]",0,0,0
ava_obj_2_904551.jpg,"[0, 0, 426, 426]",1,1,0
ava_obj_2_904551.jpg,"[53, 0, 372, 319]",1,2,0
ava_obj_2_904551.jpg,"[159, 0, 478, 319]",0,0,0
ava_obj_2_904551.jpg,"[106, 53, 425, 372]",0,0,0
ava_obj_2_904551.jpg,"[0, 96, 319, 415]",0,0,0
ava_obj_2_904551.jpg,"[166, 315, 485, 634]",0,0,0
ava_obj_2_904551.jpg,"[0, 0, 426, 319]",4,1,1
ava_obj_2_904551.jpg,"[0, 106, 426, 425]",0,0,0
ava_obj_2_904551.jpg,"[53, 53, 372, 292]",1,2,0
ava_obj_2_904551.jpg,"[107, 53, 533, 372]",0,0,0
ava_obj_2_904551.jpg,"[159, 53, 478, 292]",0,0,0
ava_obj_2_904551.jpg,"[122, 414, 495, 693]",0,0,0
ava_obj_2_904551.jpg,"[0, 0, 426, 568]",1,1,0
ava_obj_2_904551.jpg,"[53, 0, 372, 426]",2,2,3
ava_obj_2_904551.jpg,"[159, 0, 478, 426]",0,0,0
ava_obj_2_904551.jpg,"[107, 0, 533, 568]",0,0,0
ava_obj_2_904551.jpg,"[204, 266, 523, 691]",0,0,0
ava_obj_2_904551.jpg,"[71, 182, 497, 750]",0,0,0
ava_obj_2_904551.jpg,"[0, 53, 426, 292]",3,1,2
ava_obj_2_904551.jpg,"[0, 106, 533, 405]",1,2,0
ava_obj_2_904551.jpg,"[53, 53, 372, 232]",0,0,0
ava_obj_2_904551.jpg,"[159, 53, 478, 232]",0,0,0
ava_obj_2_904551.jpg,"[119, 388, 438, 567]",0,0,0
ava_obj_2_904551.jpg,"[55, 329, 428, 538]",0,0,0
ava_obj_1_910718.jpg,"[0, 0, 800, 800]",3,1,2
ava_obj_1_910718.jpg,"[160, 320, 640, 800]",0,0,0
ava_obj_1_910718.jpg,"[160, 160, 640, 640]",1,2,0
ava_obj_1_910718.jpg,"[48, 45, 528, 525]",0,0,0
ava_obj_1_910718.jpg,"[268, 286, 748, 766]",0,0,0
ava_obj_1_910718.jpg,"[62, 249, 542, 729]",0,0,0
ava_obj_1_910718.jpg,"[0, 160, 800, 760]",1,1,0
ava_obj_1_910718.jpg,"[80, 320, 720, 800]",0,0,0
ava_obj_1_910718.jpg,"[80, 80, 720, 560]",1,2,0
ava_obj_1_910718.jpg,"[160, 160, 640, 520]",0,0,0
ava_obj_1_910718.jpg,"[160, 320, 640, 680]",0,0,0
ava_obj_1_910718.jpg,"[119, 52, 599, 412]",0,0,0
ava_obj_1_910718.jpg,"[80, 0, 680, 800]",2,1,3
